mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
2.1818599700927734,0.5675503045074421,0.3665730953216553,0.1338010010152778,True,,5,log2,3,8,340,"{'bootstrap': True, 'class_weight': None, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 340}",0.9650931677018633,0.9652593615005914,0.9983333333333333,0.9613967283604432,0.9548952380952382,0.9689955657982938,0.015142351925230422,16,0.9990816777616861,0.9987458081789,0.995952796931638,0.9936324665786928,0.9964527333103111,0.9967730965522457,0.0019929986988279575
4.441255140304565,0.40236671848681055,1.0771040439605712,0.3413564921908587,False,,15,log2,5,8,754,"{'bootstrap': False, 'class_weight': None, 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 754}",0.9666903899240855,0.9402661529688845,0.9853603603603603,0.9763150831991411,0.9443139469226427,0.9625891866750228,0.017641137584300477,17,0.9995917117484943,1.0,0.9995813383147698,0.9993654312791393,0.9996843434343433,0.9996445649553494,0.0002062149738041513
5.228368473052979,0.8982801021922304,0.4715596675872803,0.18087385956071683,True,,15,sqrt,7,3,781,"{'bootstrap': True, 'class_weight': None, 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 3, 'n_estimators': 781}",0.9359491044331666,0.8739169862257932,0.9712279530553984,0.9289990600043996,0.8871616167403937,0.9194509440918303,0.035100303272467576,34,0.9972580881629401,0.9912479795507356,0.9952817617084827,0.9930659752354869,0.9957945134575568,0.9945296636230404,0.0021223398007956702
5.1032530784606935,1.321814614569363,0.41015825271606443,0.14227345875089867,True,balanced,,sqrt,6,13,655,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 13, 'n_estimators': 655}",0.9079688312503631,0.8652511090174788,0.9775641025641024,0.9714176041349953,0.977857142857143,0.9400117579648166,0.04570488529615119,25,0.9999999999999999,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,9.930136612989092e-17
2.148557662963867,0.407188916258011,0.5477042198181152,0.36981847479011914,False,balanced,25,sqrt,7,8,289,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 8, 'n_estimators': 289}",0.8850459510031508,0.8319240338641248,0.9627050535828221,0.9588392857142856,0.9092399714776759,0.9095508591284117,0.048746750778650545,39,0.9999999999999999,0.9999999999999998,1.0,0.9999999999999998,0.9999999999999999,0.9999999999999998,1.2161883888976234e-16
2.053450679779053,0.3943169905489848,0.38816237449645996,0.08276031618882249,True,,,sqrt,9,14,358,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 9, 'min_samples_split': 14, 'n_estimators': 358}",0.9080253335856988,0.8496810866044184,0.9707794289044289,0.8959367031931827,0.8596616223396693,0.8968168349254796,0.04289326048287871,47,0.9935961860689951,0.9820898850614144,0.9883624576903112,0.9770780328572244,0.9921045509977898,0.9866462225351469,0.006218541158872909
2.2500202655792236,0.6677592502969018,0.1826901912689209,0.03167767301825714,True,balanced,10,sqrt,5,2,333,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 333}",0.9136462167747922,0.8620721060600848,0.9778435672514619,0.9694308408982321,0.9692735042735046,0.938453247051615,0.04452092620671563,26,1.0,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,8.599750569898517e-17
5.061557483673096,0.6212960201153928,1.1421888828277589,0.3699953695018298,False,balanced,30,sqrt,6,10,791,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 10, 'n_estimators': 791}",0.8936968353138485,0.838810763991794,0.9651459686823254,0.9590752242926155,0.9353883199970157,0.9184234224555198,0.04705943596442365,36,1.0,1.0,0.9999999999999999,1.0,0.9999999999999998,1.0,1.1102230246251565e-16
4.634272718429566,0.8187945427633072,0.37882256507873535,0.10205776193845725,True,balanced,,log2,4,13,609,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 13, 'n_estimators': 609}",0.9368554384509882,0.8956253423416582,0.9905913978494623,0.9841165970045278,0.9733253731343285,0.9561028297561931,0.035493202281593556,19,0.9999999999999998,0.9999999999999999,0.9999999999999998,0.9999999999999999,0.9999999999999999,0.9999999999999998,8.599750569898517e-17
0.9068716049194336,0.06914806218940854,0.14951887130737304,0.03406950266368168,True,balanced,10,sqrt,5,18,180,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 18, 'n_estimators': 180}",0.9331594911285063,0.8843638806677595,0.9827235772357721,0.9767524273577495,0.9692687559354227,0.949253626465042,0.03673343807681126,21,0.9999999999999998,0.9999999999999998,0.9999999999999999,1.0,0.9999999999999998,0.9999999999999998,1.1102230246251565e-16
2.2529104709625245,0.09446799067966337,0.3637641429901123,0.3707615654853666,True,,5,log2,6,6,324,"{'bootstrap': True, 'class_weight': None, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 6, 'min_samples_split': 6, 'n_estimators': 324}",0.9465032012502519,0.9163469092954594,0.981889638139638,0.9283325688839843,0.917522138916768,0.9381188912972203,0.024413899515702116,27,0.9957672333731044,0.9921007749738221,0.9923287202494058,0.9846545123321732,0.9926799658950646,0.9915062413647139,0.003674501724919968
4.9328537940979,0.4459316548421297,0.6927863597869873,0.21138284107492955,True,,25,log2,5,13,771,"{'bootstrap': True, 'class_weight': None, 'max_depth': 25, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 13, 'n_estimators': 771}",0.9540676847662142,0.892513493701574,0.9784373235460191,0.9552537749106376,0.9218216365007124,0.9404187826850314,0.029975154813090134,24,0.9988742448351887,0.99748470018006,0.9966188719413305,0.9971522165884359,0.9975457158393237,0.9975351498768678,0.000745926977312517
1.7845705986022948,0.644511870868961,0.2722409725189209,0.0943038100866794,False,balanced,30,log2,7,12,283,"{'bootstrap': False, 'class_weight': 'balanced', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 7, 'min_samples_split': 12, 'n_estimators': 283}",0.8851183832789731,0.8325118034420358,0.9580222129764462,0.958356193926846,0.909239971477676,0.9086497130203954,0.04745404335864748,41,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,9.930136612989092e-17
